exam_id,lead,num_edges,density,avg_node_degree,avg_degree_centrality,avg_closeness_centrality,avg_curr_flow_closeness_centrality,avg_pagerank,avg_clustering_coef,motif_3_0,motif_3_1,motif_3_2,motif_3_3,motif_4_0,motif_4_1,motif_4_2,motif_4_3,motif_4_4,motif_4_5,motif_4_6,motif_4_7,motif_4_8,motif_4_9,motif_4_10,motif_5_0,motif_5_1,motif_5_2,motif_5_3,motif_5_4,motif_5_5,motif_5_6,motif_5_7,motif_5_8,motif_5_9,motif_5_10,motif_5_11,motif_5_12,motif_5_13,motif_5_14,motif_5_15,motif_5_16,motif_5_17,motif_5_18,motif_5_19,motif_5_20,motif_5_21,motif_5_22,motif_5_23,motif_5_24,motif_5_25,motif_5_26,motif_5_27,motif_5_28,motif_5_29,motif_5_30,motif_5_31,motif_5_32,motif_5_33
126548,lead 0,179276,0.010688291742979243,43.7685546875,0.01068829174297969,0.24425889089744976,0.001072443965059678,0.00024414062499999927,0.5957714755052602,0,0,9970583,796036,0,0,0,0,102225693,0,2283731,3338000,3794245,2601754,118262,0,0,0,0,0,0,0,0,0,0,0,27102975,0,4059881,2733002,821734,294987,1799387,1103918,0,541325,244677,185543,1929643,877158,97089,79,163152,112559,276874,119980,49262,29080,1280
1265493,lead 0,85402,0.005091598939255189,20.85009765625,0.005091598939255172,0.24161051478858755,0.0010872182702794451,0.0002441406250000003,0.6658792098395245,0,0,1383835,178058,0,0,0,0,2785934,0,1379498,802056,40093,117477,25870,0,0,0,0,0,0,0,0,0,0,0,868730,0,3756031,724425,745664,318029,143844,213698,0,470529,99177,53149,32291,29364,47812,29,18145,31868,18106,24520,5404,7031,1718
1265501,lead 0,132496,0.007899305555555555,32.34765625,0.007899305555555573,0.2709947823259698,0.0016426287216948978,0.00024414062499999645,0.6121626452892697,0,0,10689133,380111,0,0,0,0,116013348,0,4792361,4021454,2336432,1487790,54678,0,0,0,0,0,0,0,0,0,0,0,39782934,0,28318672,8140676,2553717,1387576,2044879,2576321,0,1503220,382340,213232,2142441,581818,278735,70,122075,109671,109936,63425,161338,13791,1701
1265542,lead 0,189622,0.011305111988705738,46.29443359375,0.011305111988706235,0.22063170688800113,0.0012673282278007037,0.0002441406250000004,0.5523769985734459,0,0,5949826,794778,0,0,0,0,11728810,0,6162534,3622002,629511,628223,83327,0,0,0,0,0,0,0,0,0,0,0,2283892,0,10005287,2161667,3143750,896810,1453303,911751,0,1820639,471947,206518,328512,82797,153644,211,227125,162544,153748,92762,36163,26308,2965
1265549,lead 0,262136,0.015628338675213675,63.998046875,0.015628338675214463,0.257048372795439,0.001919420857324114,0.0002441406249999992,0.613570107324989,0,0,9805436,1688973,0,0,0,0,25838319,0,8527037,8809204,1234918,2027177,310619,0,0,0,0,0,0,0,0,0,0,0,4621104,0,15093270,4903431,3505529,1157578,2366175,2788893,0,3042122,865593,635928,1017973,429784,379983,137,506515,474035,582329,381505,128897,120182,11326
1265605,lead 0,117982,0.007033992483211233,28.80419921875,0.007033992483211209,0.2740328825283992,0.0014032559887861324,0.0002441406250000005,0.6352572108745932,0,0,2479686,331680,0,0,0,0,3124575,0,2229528,1048722,120379,206579,38489,0,0,0,0,0,0,0,0,0,0,0,651519,0,2928137,684131,1154808,225768,364089,224946,0,566370,129574,72571,111457,40987,61069,71,39723,41924,44180,42766,9179,10889,1865
1265617,lead 0,182122,0.010857967986874236,44.46337890625,0.010857967986874691,0.2412745115286196,0.0016045784679120535,0.00024414062499999965,0.6192132739651157,0,0,4897837,796894,0,0,0,0,11283149,0,4032114,4005026,599862,770743,143683,0,0,0,0,0,0,0,0,0,0,0,1992193,0,6217967,2394816,1557677,440586,1053307,1151387,0,1453042,348280,332743,374078,128358,201503,150,235039,211327,226071,160537,41084,46399,6297
1265619,lead 0,193078,0.011511155944749695,47.13818359375,0.011511155944750199,0.2903855636029253,0.0026041613269181673,0.0002441406250000003,0.6499962633337076,0,0,8298906,976490,0,0,0,0,43406986,0,8549323,9662993,590876,1625697,306754,0,0,0,0,0,0,0,0,0,0,0,10414494,0,33209373,11756323,2882714,3635268,1817009,3557049,0,3222446,1034537,653787,517322,322060,673877,103,302864,410023,220202,284615,103214,99462,4223
1265620,lead 0,98138,0.005850909073565324,23.95947265625,0.0058509090735653045,0.23687563978270706,0.0010419377489042706,0.00024414062499999943,0.7190796601984908,0,0,4835724,251244,0,0,0,0,6014315,0,1579556,913684,87250,174492,31659,0,0,0,0,0,0,0,0,0,0,0,3280591,0,3951415,1315294,861733,260153,263766,214650,0,489012,106156,59057,74299,36266,65322,29,32087,33155,34441,31603,7063,7938,1269
1265640,lead 0,149600,0.008919032356532356,36.5234375,0.00891903235653258,0.26466013290965756,0.0016457878222525023,0.00024414062500000043,0.6503231904617951,0,0,4470581,593975,0,0,0,0,15019475,0,5151469,4157240,344244,597890,94844,0,0,0,0,0,0,0,0,0,0,0,3491552,0,15112944,5589152,2283699,1083961,973245,1058430,0,2042685,429862,331235,232383,86752,414561,65,179476,157079,114950,105507,22985,26184,4280
1265649,lead 0,229100,0.013658758775946276,55.9326171875,0.013658758775946965,0.2658308313368268,0.0021820866374515397,0.0002441406250000001,0.6326483402150467,0,0,5947562,1363392,0,0,0,0,10791617,0,5910081,5272553,604244,1612957,412096,0,0,0,0,0,0,0,0,0,0,0,1972955,0,11379220,2691764,2554656,831090,1297096,1420694,0,2820744,527403,379299,398272,314781,269181,97,244167,286947,286587,354927,121732,151949,9124
1265667,lead 0,175954,0.010490236759768009,42.95751953125,0.01049023675976845,0.30660585281627745,0.0023960774626558125,0.00024414062499999967,0.6333823044502105,0,0,6394552,827767,0,0,0,0,21655539,0,7014717,5946161,406974,1195392,226543,0,0,0,0,0,0,0,0,0,0,0,4659803,0,17950957,6082038,3083321,1440101,1295074,2191963,0,2165534,456939,458909,291341,339502,324869,201,176478,239112,108736,253977,50992,84240,3966
1265722,lead 0,114074,0.006801000648656899,27.85009765625,0.006801000648656875,0.22784350102570974,0.000917215305530414,0.00024414062499999564,0.6361964465687034,0,0,6178297,297777,0,0,0,0,79805064,0,1867638,1647003,2097367,677446,40068,0,0,0,0,0,0,0,0,0,0,0,26079551,0,4997445,1388011,507107,204186,747832,340898,0,421119,94769,52498,1720126,304341,55592,69,36441,37813,68451,34115,12125,7935,814
126579,lead 0,171914,0.01024937519078144,41.97119140625,0.010249375190781805,0.2814281498056324,0.002302753923814438,0.0002441406249999999,0.6218805114223667,0,0,5627834,750289,0,0,0,0,17038040,0,6318939,4860633,480976,818657,132526,0,0,0,0,0,0,0,0,0,0,0,4237235,0,20317716,5626273,3049125,1275135,1320997,1225826,0,2616321,496813,307399,199771,131770,404220,81,219520,202114,110003,134304,38799,37052,3082
1265962,lead 0,163104,0.009724130036630037,39.8203125,0.009724130036630491,0.22109266216681253,0.001490851867813844,0.00024414062499999677,0.6193224579764653,0,0,9677070,606825,0,0,0,0,86555509,0,2797903,3452155,2022712,2035920,136162,0,0,0,0,0,0,0,0,0,0,0,25985748,0,7409315,2732910,974972,633107,1124168,1722857,0,905594,209079,161086,1320114,866026,189598,76,93386,127545,158836,114466,140531,40895,3898
1266179,lead 0,136258,0.008123592986874238,33.26611328125,0.008123592986874316,0.28703548388970457,0.0016799285172662678,0.0002441406249999998,0.655410082625443,0,0,5603090,496121,0,0,0,0,19833962,0,5191681,3704096,501333,616587,62724,0,0,0,0,0,0,0,0,0,0,0,5788637,0,12561926,3339258,1961288,1164394,1140799,1100002,0,1338810,373070,222512,376764,152504,148835,50,114947,100947,121567,91370,20327,18712,2323
1266190,lead 0,164402,0.009801515758547008,40.13720703125,0.009801515758547113,0.2790012470077547,0.0012751690515071265,0.00024414062500000385,0.5861570915687623,0,0,13374731,541630,0,0,0,0,113031770,0,5049108,3989844,4384258,1231997,77288,0,0,0,0,0,0,0,0,0,0,0,27098658,0,8360821,2885995,1587897,578540,3031160,917727,0,865725,227262,203275,2392373,355931,82734,65,98685,117181,128408,93719,27382,23772,1259
1266195,lead 0,132776,0.007915998931623931,32.416015625,0.007915998931623943,0.26966065768449066,0.0016198024163992342,0.0002441406249999991,0.6405401816389745,0,0,5140515,440067,0,0,0,0,18537259,0,4556389,3520916,356567,609937,63047,0,0,0,0,0,0,0,0,0,0,0,4241251,0,14889558,3726656,2137877,1019159,856803,1427044,0,1600723,371335,262067,339755,167043,149199,54,116382,120192,90569,96086,17968,20364,2509
126634,lead 0,235290,0.014027801625457876,57.44384765625,0.014027801625458605,0.24620680198312253,0.0017454836826615576,0.00024414062500000005,0.6209012342563124,0,0,6635475,1341534,0,0,0,0,13118835,0,6773738,5832316,894444,1451217,268087,0,0,0,0,0,0,0,0,0,0,0,2033801,0,8787259,2681781,2372677,1107206,1731547,1566538,0,2114405,526498,334548,509157,191272,288876,143,360666,344662,382078,236641,114710,89331,9002
1266343,lead 0,91878,0.00547769288003663,22.43115234375,0.005477692880036612,0.20717881483414952,0.0008154276503351684,0.0002441406250000006,0.6501540552976465,0,0,4348845,193629,0,0,0,0,36052367,0,1337136,967904,355089,189522,29454,0,0,0,0,0,0,0,0,0,0,0,21994574,0,4868577,1628846,778481,145972,583580,132570,0,418523,80618,51020,427533,93072,44300,12,17814,24185,29120,27682,5056,8152,2252
1266345,lead 0,204564,0.012195942078754579,49.9423828125,0.012195942078755198,0.24724978506806147,0.0014281811064251401,0.0002441406250000005,0.6735882406389027,0,0,5925259,1061316,0,0,0,0,21612290,0,3481900,7389938,763118,1876811,287090,0,0,0,0,0,0,0,0,0,0,0,4531150,0,4385367,4327722,736907,749996,868927,2409634,0,810346,325050,470700,518500,421683,325084,24,254099,527321,261531,353814,80366,83649,5666
1266350,lead 0,110802,0.006605926625457875,27.05126953125,0.006605926625457855,0.2504293852080437,0.0012808173059818352,0.00024414062499999642,0.646059977522971,0,0,6408955,271834,0,0,0,0,59029907,0,1655818,1546871,783149,511078,31349,0,0,0,0,0,0,0,0,0,0,0,27202729,0,5091307,2361658,802053,270643,780334,283763,0,550988,128947,69298,873956,240457,84508,10,35418,35234,38546,29931,13301,8182,2236
1266433,lead 0,124918,0.0074475112561050065,30.49755859375,0.007447511256104981,0.2332647556261583,0.0005767019676526623,0.000244140625000001,0.5866335345128713,0,0,9823530,314111,0,0,0,0,109445799,0,3470211,2518854,3149817,1234921,44454,0,0,0,0,0,0,0,0,0,0,0,28635494,0,7047598,3546935,1617151,445835,2433231,721102,0,795340,178985,132753,998769,230293,85910,25,59453,55033,60091,47370,13015,11693,2109
1266456,lead 0,89664,0.005345695970695971,21.890625,0.0053456959706959534,0.20159169378322594,0.0004974025549355466,0.0002441406250000019,0.6308599106554271,0,0,5351888,179514,0,0,0,0,57859785,0,1158391,807762,1307257,649372,14826,0,0,0,0,0,0,0,0,0,0,0,23262881,0,5717597,792829,526173,97473,1146944,929636,0,278576,66595,24078,262293,107806,19995,9,24286,10737,15785,16610,42943,83868,1762
1266492,lead 0,104152,0.0062094589438339435,25.427734375,0.006209458943833923,0.22398927574569327,0.0010260425042577415,0.00024414062500000027,0.673320250472243,0,0,1310270,267607,0,0,0,0,1980220,0,1258744,1012597,84927,174378,52822,0,0,0,0,0,0,0,0,0,0,0,426570,0,2151209,741158,534091,228015,201437,190293,0,514106,118340,100608,52856,21581,99700,7,38114,40511,45644,41963,9511,15487,5785
1266563,lead 0,106980,0.006378062042124542,26.1181640625,0.006378062042124522,0.27481230255019473,0.0013237815083961238,0.00024414062500000276,0.6420115078201347,0,0,5585349,266139,0,0,0,0,42873993,0,1538904,1227558,190655,343671,28927,0,0,0,0,0,0,0,0,0,0,0,26938813,0,5105076,2535751,846942,233565,333501,774321,0,511516,109561,63859,751970,231469,64767,42,36152,50240,49566,35917,8391,7275,1518
1266602,lead 0,89656,0.005345219017094017,21.888671875,0.005345219017094,0.2785705082624736,0.0011440168450072227,0.0002441406249999973,0.6704459134572195,0,0,5484326,203823,0,0,0,0,54011134,0,2109596,1724203,463668,284272,23389,0,0,0,0,0,0,0,0,0,0,0,26410444,0,8240941,2689845,1226414,421744,755564,611563,0,590880,152035,82522,514918,126608,61612,30,23542,42011,31565,29693,6202,6592,1217
1266645,lead 0,188154,0.011217591002747253,45.93603515625,0.011217591002747725,0.23676313012272374,0.0005361604185415969,0.00024414062500000276,0.5372190230185164,0,0,16382128,724802,0,0,0,0,177061720,0,10932850,7134559,4885929,1890637,96838,0,0,0,0,0,0,0,0,0,0,0,47326438,0,53052844,6553440,4435010,1656762,5557114,3264758,0,2395284,747015,286031,887763,647218,213075,109,403203,243634,157428,108020,281521,87569,3504
1266676,lead 0,197848,0.01179553952991453,48.302734375,0.011795539529915059,0.27455466763288616,0.002068743808077308,0.00024414062499999949,0.6437263723679421,0,0,5037952,1012650,0,0,0,0,11014727,0,4858905,4662784,559181,1150064,219626,0,0,0,0,0,0,0,0,0,0,0,2532839,0,10870105,3084518,1665996,925986,989740,1327418,0,2075556,400198,300024,294473,214899,306758,111,203014,240991,192187,209687,72795,68687,4429
1266705,lead 0,145852,0.008695579594017094,35.6083984375,0.008695579594017266,0.20032572851191438,0.0008079237803674254,0.00024414062500000005,0.6347303808948304,0,0,4033204,527755,0,0,0,0,10511467,0,3464561,3066204,326219,547748,92618,0,0,0,0,0,0,0,0,0,0,0,2221016,0,7610876,2757281,1441162,686465,803467,1003175,0,1224060,320492,253120,288340,125783,179868,96,120453,132733,126308,115486,24238,30522,3788
1266756,lead 0,158636,0.00945775144993895,38.7294921875,0.009457751449939295,0.24326926456876546,0.0014091901216601516,0.000244140624999999,0.5468481671443081,0,0,10350151,496481,0,0,0,0,94484369,0,3141186,2257559,2445296,1854072,51672,0,0,0,0,0,0,0,0,0,0,0,27946231,0,5790711,2794564,1723252,371211,1441349,828862,0,925083,234722,103755,1065668,622490,87166,95,98215,64240,110234,62337,22256,16224,1874
1266885,lead 0,137310,0.008186312385531136,33.52294921875,0.008186312385531112,0.27628272162497314,0.0017758187280416352,0.00024414062499999818,0.6298948631597173,0,0,10920415,395473,0,0,0,0,97860148,0,3413037,3799647,1465773,994903,49770,0,0,0,0,0,0,0,0,0,0,0,23540505,0,8912283,4796578,1186788,575604,1849002,1161187,0,919193,257734,206736,1345710,168579,180432,54,114495,117535,84532,54177,18437,12475,2589
1266949,lead 0,133914,0.007983845581501831,32.69384765625,0.007983845581501855,0.2786394964628714,0.0018889801372128814,0.00024414062500000043,0.6894328343595407,0,0,2908005,500064,0,0,0,0,6253530,0,2512588,2186521,177313,430805,87012,0,0,0,0,0,0,0,0,0,0,0,1979821,0,5202263,1807212,889271,502930,413139,494262,0,834346,232393,160437,118360,59047,172691,47,81103,92828,71858,66499,19619,23940,4784
1267030,lead 0,131830,0.007859599168192918,32.18505859375,0.007859599168192915,0.23596452342292584,0.001615367096748626,0.00024414062499999973,0.6421136151911616,0,0,3474686,438562,0,0,0,0,9613010,0,3812997,2777412,208862,416446,68174,0,0,0,0,0,0,0,0,0,0,0,2347972,0,9285965,2907234,1731062,824434,672114,748649,0,1338297,290380,159822,125398,82240,204859,89,95727,110313,62820,70993,18472,17688,2415
1267169,lead 0,103904,0.006194673382173382,25.3671875,0.006194673382173364,0.27339995706776354,0.001159103697671546,0.00024414062500000043,0.6283713655936042,0,0,9001399,235042,0,0,0,0,87830526,0,3333664,2073351,1385105,684108,17529,0,0,0,0,0,0,0,0,0,0,0,31270663,0,24055299,4910617,1645885,713324,1709731,4915619,0,981357,205251,141765,394306,122866,65668,35,22665,43984,38352,45860,4561,4211,785
1267185,lead 0,152406,0.009086323832417583,37.20849609375,0.00908632383241782,0.2575442833950465,0.0015559183834219228,0.0002441406249999998,0.6831263547895409,0,0,2313909,630165,0,0,0,0,2966315,0,1750649,1993298,221605,537578,143188,0,0,0,0,0,0,0,0,0,0,0,612729,0,2713260,1022109,666113,275919,308024,461401,0,772753,152045,162451,134387,87809,184556,20,77451,98738,132024,118956,38570,45843,6963
1267197,lead 0,255576,0.015237236721611721,62.396484375,0.015237236721612528,0.2835184192532502,0.0028520701941856276,0.00024414062500000054,0.6553219766943308,0,0,7369480,1658813,0,0,0,0,17958901,0,5879177,8649724,801813,2127147,507331,0,0,0,0,0,0,0,0,0,0,0,3311744,0,9994444,4675912,2090839,963709,1477132,2583490,0,2520073,645892,787389,577096,398414,549912,105,382781,540869,375222,504192,148637,212736,14565
1267247,lead 0,125788,0.0074993799603174606,30.7099609375,0.007499379960317435,0.24480578347436857,0.0010918832468393902,0.00024414062499999574,0.707942081858298,0,0,7308638,427825,0,0,0,0,89378198,0,2151000,3589930,372172,2161786,117554,0,0,0,0,0,0,0,0,0,0,0,33177431,0,7399424,3795971,654112,879963,266557,2273965,0,802925,249408,236617,619605,1269298,183677,13,49059,129146,65792,150221,22809,45885,4100
1267279,lead 0,125370,0.007474459134615385,30.60791015625,0.007474459134615362,0.269607441215442,0.0012147933896979543,0.000244140625000003,0.6310091368734043,0,0,9706893,345427,0,0,0,0,79897255,0,3685089,3301954,702817,748329,49243,0,0,0,0,0,0,0,0,0,0,0,35390605,0,21200618,8445024,1538298,1379386,1233680,1536832,0,1149183,301003,174295,505235,305830,245136,40,57024,95993,47247,61698,11460,14185,1840
1267366,lead 0,264750,0.015784183264652016,64.63623046875,0.015784183264652873,0.2137459851646746,0.001093593701074655,0.00024414062500000005,0.5704200218310748,0,0,10017703,1574982,0,0,0,0,26600728,0,7455272,8201063,1493670,1671555,286957,0,0,0,0,0,0,0,0,0,0,0,4816913,0,12953879,4757568,2894408,676416,2840352,2836462,0,2771341,695531,785817,978055,296548,325179,238,553970,331877,429640,282805,61479,68669,5402
1267436,lead 0,163670,0.009757874503968254,39.95849609375,0.009757874503968604,0.2910297213649953,0.0022605286779928493,0.0002441406250000002,0.6556821506946797,0,0,4660428,667578,0,0,0,0,16780005,0,6299618,3569855,316362,676439,140332,0,0,0,0,0,0,0,0,0,0,0,4231760,0,11651920,2074498,2904677,598729,762053,906062,0,1570439,306574,227646,203793,131641,156257,35,119071,173397,119690,141452,37733,51460,6257
1267439,lead 0,157868,0.009411963904151404,38.5419921875,0.009411963904151674,0.23018973516398902,0.001292754431956014,0.00024414062500000016,0.6570355587192325,0,0,2957179,642480,0,0,0,0,5294477,0,2493259,2766414,220059,670573,144736,0,0,0,0,0,0,0,0,0,0,0,1018655,0,3607642,1528798,892526,470489,452650,741939,0,928907,270320,246778,166520,111907,190202,17,121215,174981,133344,151393,40138,47301,7320
1267535,lead 0,99942,0.0059584621108058605,24.39990234375,0.005958462110805841,0.2809009928990819,0.0010598944178638085,0.00024414062499999631,0.6576847603174986,0,0,4633987,253341,0,0,0,0,41455118,0,2140885,1786695,284782,296362,36315,0,0,0,0,0,0,0,0,0,0,0,23169283,0,6019700,2782531,782407,374526,738562,754551,0,612207,132559,89501,240247,90102,80935,24,34768,52227,34013,43244,9178,10211,1204
1267575,lead 0,175342,0.010453749809218559,42.80810546875,0.010453749809218982,0.2627310438785513,0.0023010988284401903,0.00024414062499999978,0.6476687956874901,0,0,4386510,831945,0,0,0,0,9517321,0,4393611,3955528,520575,854369,150603,0,0,0,0,0,0,0,0,0,0,0,2353933,0,9193566,2662934,1658327,955012,981061,908579,0,1742059,383601,228586,241700,104178,266349,243,201525,168800,183051,114097,47780,36258,5714
1267605,lead 0,154252,0.009196380876068376,37.6591796875,0.009196380876068723,0.24625685154146915,0.0016800342794144976,0.00024414062500000114,0.5551288170489502,0,0,11550927,460250,0,0,0,0,84482556,0,3195977,1823342,3206732,1070335,33450,0,0,0,0,0,0,0,0,0,0,0,24059365,0,6448612,1745796,1392921,306340,1432131,346876,0,683617,195804,77270,2372241,441126,53177,93,86322,66753,116776,34632,20391,10557,1350
126776,lead 0,179848,0.010722393925518926,43.908203125,0.010722393925519328,0.28471483677613024,0.0022802902462147148,0.0002441406249999992,0.6248595888587867,0,0,5942313,826230,0,0,0,0,15202536,0,7086744,4752923,469345,1001997,190097,0,0,0,0,0,0,0,0,0,0,0,3235816,0,19204578,4800529,3463444,1170893,1334198,1305905,0,2579245,489100,310434,353628,212514,309947,50,171106,201859,154273,209560,53080,67292,4721
1267834,lead 0,87450,0.005213699061355311,21.35009765625,0.005213699061355296,0.2735731901482352,0.001049092520341929,0.000244140624999993,0.6446233923703798,0,0,5370631,166730,0,0,0,0,32183596,0,1249923,941701,114537,182349,15253,0,0,0,0,0,0,0,0,0,0,0,23893830,0,5553917,2553153,899193,302152,196816,145862,0,385060,100891,58882,269587,116595,59634,4,15615,20323,16351,18128,2877,3206,1249
1268017,lead 0,102058,0.006084616338522589,24.91650390625,0.006084616338522568,0.23748542506732118,0.0008705159548057404,0.00024414062499999827,0.6981434165345206,0,0,2588577,324200,0,0,0,0,3226922,0,1701776,1021468,118766,220358,48191,0,0,0,0,0,0,0,0,0,0,0,1387859,0,4986849,1250084,870022,221438,324279,231102,0,520185,122358,84141,93051,44694,73435,65,47982,48463,46888,49908,11017,15408,2871
1268106,lead 0,91850,0.005476023542429792,22.42431640625,0.005476023542429774,0.2290674501495261,0.0010698782569503107,0.0002441406250000004,0.653615055507284,0,0,1721404,219170,0,0,0,0,2185444,0,1654304,670281,66416,106025,19906,0,0,0,0,0,0,0,0,0,0,0,508247,0,2821124,465336,901643,160921,206259,109865,0,425837,91117,39920,64532,14514,36879,24,22220,20064,23385,16302,4007,4692,1216
1268122,lead 0,146096,0.00871012667887668,35.66796875,0.00871012667887685,0.25950845740141637,0.0010715467432395286,0.00024414062500000325,0.6318123781483972,0,0,7921450,501541,0,0,0,0,93455907,0,2663898,2542448,2877145,997420,90907,0,0,0,0,0,0,0,0,0,0,0,29231063,0,6432258,2164427,861305,330488,2269923,675823,0,723054,161953,98287,530163,166379,97339,53,73298,88959,105101,80366,153714,23692,1652
1268359,lead 0,150072,0.008947172619047618,36.638671875,0.008947172619047821,0.21583734878219485,0.0010086984379553258,0.00024414062499999967,0.6664971219349093,0,0,2150650,572027,0,0,0,0,2550768,0,1570227,1665333,168583,482554,148550,0,0,0,0,0,0,0,0,0,0,0,499127,0,2659821,867061,649442,281463,311520,419479,0,758618,158560,135954,116177,76874,138544,43,63705,92802,100373,118243,39300,50016,5511
126837,lead 0,119064,0.007098500457875458,29.068359375,0.007098500457875434,0.24578711808990183,0.0011163212010561533,0.0002441406250000042,0.6336182519780876,0,0,5448553,359453,0,0,0,0,65963591,0,1842664,2048443,833350,1043837,53095,0,0,0,0,0,0,0,0,0,0,0,25898874,0,5562385,2353709,786237,571146,497203,389913,0,652771,230044,99340,928667,527309,79409,64,75604,65158,72070,50897,21076,15369,1799
1268374,lead 0,95464,0.005691487332112332,23.306640625,0.005691487332112315,0.22821659455639515,0.0009175322124520261,0.0002441406250000013,0.64642829748193,0,0,5828419,224823,0,0,0,0,50770359,0,1274052,1286941,371469,471387,25653,0,0,0,0,0,0,0,0,0,0,0,23861137,0,4938370,3108566,829189,244884,335486,206383,0,454004,98316,92385,541693,341005,64778,8,43390,37943,40678,40455,5080,7364,1545
1268421,lead 0,187628,0.011186231303418804,45.8076171875,0.011186231303419295,0.23571414084883466,0.0014220068214528625,0.00024414062499999976,0.6826398658069401,0,0,4283108,907546,0,0,0,0,10336273,0,3099128,5107219,318811,1251575,290193,0,0,0,0,0,0,0,0,0,0,0,2127286,0,3903993,2599184,637000,725439,554607,1480798,0,960960,305060,351034,284771,299683,310518,31,129574,263501,178498,294876,70986,108128,7831
126844,lead 0,123138,0.00734138907967033,30.06298828125,0.007341389079670305,0.2861456218682215,0.0016846668226221835,0.00024414062499999946,0.6449355767624005,0,0,4003128,388084,0,0,0,0,14690854,0,4350072,3213726,216175,494113,79351,0,0,0,0,0,0,0,0,0,0,0,3803134,0,14740278,3884188,1933445,1069524,590513,1094214,0,1383776,322326,233930,163642,129661,149319,53,76892,126370,64789,101210,19375,27428,2756
1268566,lead 0,122300,0.00729142818986569,29.8583984375,0.007291428189865666,0.2602157385245532,0.0014617448163546489,0.00024414062499999688,0.656430312615887,0,0,7785267,344078,0,0,0,0,98139575,0,3353440,3080175,1792336,749326,63055,0,0,0,0,0,0,0,0,0,0,0,32602316,0,17190828,4119052,1193343,677402,1560599,1893289,0,977943,243716,207225,953881,166687,178824,20,65451,77036,52691,79288,10101,15972,4322
1268588,lead 0,175754,0.010478312919719169,42.90869140625,0.010478312919719563,0.2342522189308795,0.0012805638933805622,0.00024414062499999908,0.686086348323587,0,0,4069507,797487,0,0,0,0,11901831,0,2493888,4665045,434342,1226563,218697,0,0,0,0,0,0,0,0,0,0,0,2635363,0,3721160,2578065,659729,642433,552636,1437514,0,715547,229649,281682,347766,267065,246972,19,150888,312938,186065,231349,65921,62646,3451
1268714,lead 0,131636,0.007848033043345543,32.1376953125,0.007848033043345531,0.2366325369692875,0.001355442482717918,0.00024414062499999976,0.6179643342516754,0,0,2786112,424828,0,0,0,0,4072677,0,2693632,1473988,215661,287186,48493,0,0,0,0,0,0,0,0,0,0,0,971810,0,4713893,1104597,1367801,301947,489831,316408,0,808035,171132,96814,112836,37465,104487,45,66515,53455,59027,39169,11037,9428,1910
1268779,lead 0,216504,0.012907795329670329,52.857421875,0.012907795329670945,0.22034707667397985,0.0015510875838450626,0.0002441406249999997,0.6343456702335245,0,0,4544175,1219405,0,0,0,0,6457313,0,3434335,4021636,612917,1378974,323751,0,0,0,0,0,0,0,0,0,0,0,1157427,0,3707558,1698708,1214025,379728,757800,1065649,0,1295164,355988,364832,364545,268498,222242,84,189017,252756,333341,289835,106542,108450,8414
1268843,lead 0,135368,0.0080705318986569,33.048828125,0.00807053189865695,0.2580209169086193,0.0014512250401809753,0.00024414062500000027,0.6257226389666859,0,0,3863287,435755,0,0,0,0,12283147,0,4694892,2950751,273119,378218,55282,0,0,0,0,0,0,0,0,0,0,0,2876825,0,14568308,3371695,2237660,873008,990898,647923,0,1489344,308420,148457,248233,54081,209880,111,125928,94429,80425,52424,13820,12655,2285
1269024,lead 0,113560,0.00677035637973138,27.724609375,0.006770356379731357,0.26821503435341054,0.0011176101381145775,0.00024414062500000575,0.6891023769671539,0,0,5040091,366938,0,0,0,0,37846502,0,1710265,1883809,258619,409366,58063,0,0,0,0,0,0,0,0,0,0,0,24127468,0,4751715,3068572,895834,373276,500418,404777,0,656800,159128,122851,732414,146890,162225,32,48784,74976,55609,62590,15921,17322,3274
1269097,lead 0,199878,0.011916566506410256,48.79833984375,0.011916566506410821,0.26725313667097667,0.0021710763455023295,0.00024414062499999997,0.6730733337685577,0,0,3890493,1067269,0,0,0,0,6198886,0,3210781,3963422,338238,1139776,317899,0,0,0,0,0,0,0,0,0,0,0,1198158,0,5805849,1907435,1164564,797990,636753,1172433,0,1834826,413263,278207,194136,191552,287806,61,135178,243090,201037,254090,113713,119933,8144
126923,lead 0,187726,0.011192073985042735,45.83154296875,0.011192073985043526,0.2725904317542178,0.0015861526976433259,0.0002441406250000025,0.7017565368457214,0,0,14585830,935065,0,0,0,0,142145235,0,4404338,12118520,1167868,3700943,325444,0,0,0,0,0,0,0,0,0,0,0,51244044,0,9665547,8911921,849744,1883068,1026617,7079756,0,991507,245959,393277,1763124,1004344,363067,8,144477,495344,171994,375835,480661,84468,3600
1269244,lead 0,145096,0.008650507478632479,35.423828125,0.008650507478632628,0.2987122095900635,0.0024040037538171225,0.00024414062500000016,0.6469546483197461,0,0,3224893,513564,0,0,0,0,4193237,0,2891360,1661429,188867,408799,88020,0,0,0,0,0,0,0,0,0,0,0,953909,0,4979893,1124256,1430665,363348,423088,395437,0,773620,156224,122821,133336,81392,109845,65,56126,82606,78354,86396,23307,24705,2523
